location,locationType,state,lat,lon,count
Zuma Miami,Place of Interest,Florida,25.770387,-80.1890608,12
"Cooper City, Florida",City,Florida,26.04707855,-80.2739081711305,11
Downtown Houston,Neighborhood,Texas,29.76428215,-95.3674131325204,4
Long Beach Airport,Travel,California,33.81682825,-118.153407324598,1
Shake Shack South Beach Miami,Natural Attraction,Florida,25.7909906,-80.140071,2
Niagara Waterfalls,Natural Attraction,New York,43.0847442,-79.0694287,1
"Ocean Shores, Washington",City,Washington,46.973703,-124.156277,1
Hotel Chelsea,Travel,New York,40.7443742,-73.9968175,2
Southbeach Miami,Natural Attraction,Florida,25.7872715,-80.1306932,1
"Bay Bridge, California",City,California,37.8561986,-122.4785111,2
June Lake Loop,Natural Attraction,California,37.78075065,-119.080801541454,1
"Kaneohe, Hawaii",City,Hawaii,21.4055,-157.796071607204,1
Cayucos Beach,Natural Attraction,California,35.4427512,-120.8921254,3
"United States Capitol Building, Washington D.C.",Place of Interest,District of Columbia,38.88986275,-77.0091083595327,2
"SF Bay, Golden Gate Bridge",Natural Attraction,California,37.8303213,-122.4797496,4
Grand Canyon- Arizona,Natural Attraction,Arizona,36.0965604,-112.0984941,20
Niagara Falls,Natural Attraction,New York,43.08436,-79.0614686,29
Theodore Roosevelt Lake,Natural Attraction,Arizona,33.70468935,-111.166129742763,1
Morro Bay Beach,Natural Attraction,California,35.3658075,-120.8499013,2
"Phillipsburg, New Jersey",City,New Jersey,40.6937099,-75.1901761,1
"Point Reyes, California",City,California,37.9953181,-123.0234657,1
"Keywest, Florida",City,Florida,24.6497153,-81.5785461,3
"The Pines Resort, Bass Lake",Natural Attraction,California,37.3198931,-119.5565322,1
Hollywood Wax Museum,Neighborhood,California,34.10173,-118.3381249,7
Golden Gate Bridge In San Francisco California,Natural Attraction,California,37.8303213,-122.4797496,1
Lax International Airport,Travel,California,33.94216755,-118.421376298728,1
Pacifica Ocean Beach,Natural Attraction,Florida,29.8123262,-81.2634110209118,1
Wilshire Crest Hotel,Travel,California,34.06476505,-118.365266287182,1
"Salkum, Washington",City,Washington,46.5320515,-122.625947,1
"Conshohocken, Pennsylvania",City,Pennsylvania,40.0792766,-75.3015714,1
Disney's Animal Kingdom Park,Place of Interest,Florida,28.36076735,-81.5914841136809,1
The Brooklyn Bridge New York City,Natural Attraction,New York,40.7010428,-73.9903534,15
Presidio National Park,Natural Attraction,Texas,29.5608984,-104.3716924,1
Yellowstone National Park.,Natural Attraction,Wyoming,44.6200885,-110.560757459431,1
"Grand Teton National Park, WY",Natural Attraction,Wyoming,43.81056675,-110.648794777143,2
Andaz West Hollywood,Neighborhood,California,34.0954028,-118.373185869729,1
Fremont Street Experience Las Vegas,Neighborhood,Nevada,36.1696861,-115.1417206,1
Crater Lake National Park Oregon,Natural Attraction,Oregon,42.931692,-122.127836556071,2
Washington Dc Florida Avenue,Neighborhood,District of Columbia,38.8950092,-77.0365625,2
Hyde Street Pier,Neighborhood,California,37.8077588,-122.4207717,2
Lake Havasu,Natural Attraction,Arizona,34.4140198,-114.291133733012,1
San Francisco Hyde Street,Neighborhood,California,37.7828555,-122.4157685,1
"Manassas, Virginia",City,Virginia,38.744947,-77.4824442252427,2
"Bryce National Park , Bryce, Utah",Natural Attraction,Utah,37.64037065,-112.169633253081,3
"Montross, Virginia",City,Virginia,38.0951338,-76.8274659,1
"Central Park West Side Manhattan, New York",City,New York,40.7881875,-73.9672504,2
Lake Front Trail,Natural Attraction,Texas,32.6227396,-97.1046037,2
Palouse Falls State Park,Natural Attraction,Washington,46.66458755,-118.226228909222,1
Lake Shore Park,Natural Attraction,Colorado,39.9588753,-105.3669377,1
"Central Park South, NYC",Natural Attraction,New York,40.7646364,-73.9737661,7
"New York, Statue of Liberty",Place of Interest,New York,40.6892532,-74.0445481714432,4
Downtown Dallas,Neighborhood,Texas,32.7797876,-96.7980118,1
Fossil Falls,Natural Attraction,Idaho,42.79373315,-114.946516369745,1
"Houston International Airport, Texas, USA",Travel,Texas,29.9845233,-95.2983587,1
Glacier Point - Yosemite,Natural Attraction,California,37.7284193,-119.5729387,1
St. Andrews State Park,Natural Attraction,Florida,30.13122685,-85.7360288160103,1
Weehawken Waterfront,Neighborhood,New Jersey,40.7695457,-74.0204177,1
"Highline, New York City",City,New York,40.7154219,-73.9932075,1
"Winchester, Virginia",City,Virginia,39.1852184,-78.1652404,1
Frenchie's Italian Restaurant,Restaurant,Texas,29.5467455,-95.1055901,1
Canon Beach Oregon,Natural Attraction,Oregon,42.321993,-122.883249,1
"Green River, Utah",City,Utah,40.8900067,-109.2334889,1
Skinners Falls,Natural Attraction,New York,41.669184,-75.051124,1
"Glacier National Park, Montana",City,Montana,48.6174862,-113.760885059458,1
"Rockport, Maine",City,Maine,44.1845236,-69.0761491,1
Marcy Avenue Station,Neighborhood,New York,40.712266,-73.955476,1
"League City, Texas",City,Texas,29.5074538,-95.0949303,1
Horseshoe Bend - Page (Az),Natural Attraction,Arizona,36.880453,-111.5161335,1
Island Beach State Park,Natural Attraction,New Jersey,39.7815903,-74.10595951093,1
Niagara Falls (American Side),Natural Attraction,New York,43.08749345,-79.0689983641892,1
"North Palm Beach, Florida",City,Florida,26.8237944,-80.055926597567,1
"Garland, Texas",City,Texas,32.912624,-96.6388833,3
"Dillon Lake, Dillon, Colorado",Natural Attraction,Colorado,39.6302657,-106.0433023,1
Benny's on the Beach,Natural Attraction,Florida,26.6128533,-80.0364621,1
"Port Townsend, Washington",City,Washington,48.1185325,-122.7679629,1
Lake Dillon,Natural Attraction,Colorado,39.60003095,-106.055993123895,1
"Hermiston, Oregon",City,Oregon,45.8404101,-119.2894605,1
Philz Coffee - Middlefield Rd,Restaurant,California,37.4295623,-122.122693099837,1
Riverwalk,Natural Attraction,Florida,25.7710458,-80.1926051,2
Yosemite Wilderness,Natural Attraction,California,37.74830575,-119.586608095295,12
"Route 66 Mother Road Museum Barstow, CA",Place of Interest,California,34.9050194,-117.0250907,1
Embarcadero Street,Neighborhood,Michigan,42.694551,-83.356458,1
Natural Bridges National Monument,Natural Attraction,Utah,37.6025953,-110.011180542676,1
Sunset Ranch Hollywood Hills,Neighborhood,California,34.1304208,-118.3144151,1
Green River Coffee Co.,Restaurant,Utah,38.9957953,-110.1618698,1
Burnside Bridge,Natural Attraction,Oregon,45.52305325,-122.667538481907,1
"Madison, Mississippi",City,Mississippi,32.4618086,-90.1153638,1
Foss State Park,Natural Attraction,Oklahoma,35.5667154,-99.2198148,1
"Brady, Texas",City,Texas,31.1317825,-99.334939,2
Boston Harbor walk,Neighborhood,Massachusetts,42.3864154,-71.0699643,1
Angel's Landing Zion National Park,Natural Attraction,Utah,37.2748779,-112.9507748,2
"Manhattan Beach Pier, LA",Natural Attraction,California,33.8842512,-118.4121548,1
"Powell St, Downtown San Francisco",Neighborhood,California,37.7847137,-122.4071968,1
"Eagle Point, Grand Canyon, Az",Natural Attraction,Arizona,36.0113603,-113.8110675,1
"Coos Bay, Oregon",City,Oregon,43.3678937,-124.2174647,1
"Pennsylvania Avenue, Washington DC",Neighborhood,District of Columbia,38.8636383,-76.9463651,1
"Hawley, Pennsylvania",City,Pennsylvania,41.4759224,-75.1821189,1
Universal Studio Hollywood,Neighborhood,California,34.13778775,-118.361085331277,6
"Santa Monica Beach, Los Angeles - CA",Natural Attraction,California,34.0250724,-118.4965129,2
Los Angeles County Museum of Art,Place of Interest,California,34.0636836,-118.359126382705,1
West Hollywood Library,Neighborhood,Oregon,45.537627,-122.6211734,1
Shelter Cove Beach,Natural Attraction,California,33.6109765,-117.8990166,2
Yamashiro Hollywood,Neighborhood,California,34.10580515,-118.342133639043,1
Wrightsville Beach N.C,Natural Attraction,North Carolina,34.2079917,-77.7955907,1
"Rockaway Beach, Queens",Natural Attraction,New York,40.5844026,-73.8167015,1
"Wingdale, New York",City,New York,41.6470383,-73.5681816,6
"Palm City, Florida",City,Florida,27.1713925,-80.2842217103489,1
"Newport Waterfront, Jersey City",Neighborhood,New Jersey,40.726036,-74.0344862,1
"Mayville, New York",City,New York,42.253947,-79.504491,2
"Oceano, California",City,California,35.0988648,-120.6123931,1
Castro District,Neighborhood,California,37.7608561,-122.434957,1
Navarre Beach National Reserve,Natural Attraction,Florida,30.3793662,-86.862182,1
"Beach Haven, New Jersey",City,New Jersey,39.5628787,-74.2403853,1
"Chautauqua Lake, Mayville, NY",Natural Attraction,New York,42.232656,-79.48816,2
"Lincoln Road - South Beach, Miami",Natural Attraction,Florida,25.7903676,-80.1423434,2
"Gales Creek, Oregon",City,Oregon,43.9442307,-122.4862308,1
"Bourbon Street, Nola",Neighborhood,Louisiana,29.9603859,-90.0638757,1
Pine Street Market,Neighborhood,Oregon,45.521452,-122.672355124078,1
"Lemont, Illinois",City,Illinois,41.673642,-88.0017261,1
"Essex, Connecticut",City,Connecticut,41.35288665,-72.4158773976794,4
16th Avenue Tiled Steps,Neighborhood,California,37.7562807,-122.4727257,1
Long Beach Light House,Natural Attraction,California,33.7232263,-118.1868787,2
"Garner, Iowa",City,Iowa,43.1024603,-93.6018782,1
Angels Landing Zion National Park,Natural Attraction,Utah,37.2748779,-112.9507748,1
Staybridge Suites Times Square - New York City,Neighborhood,New York,40.75653655,-73.99270425,1
The Baltimore Inner Harbor (Downtown),Neighborhood,Maryland,39.2897463,-76.6170532930335,1
Chicago Lake Michigan,Natural Attraction,Michigan,46.03665485,-86.6106137275775,1
BWI- Baltimore International Airport,Travel,Maryland,39.17452575,-76.671048384542,2
"New York City, USA",City,New York,40.7127281,-74.0060152,1
New York Times Square,Neighborhood,New York,40.75728055,-73.9858550354592,1
Smathers Beach,Natural Attraction,Florida,24.55123615,-81.7723191278635,1
"Tybee Island, Georgia",City,Georgia,32.0154921,-80.8612217,1
Fort Zachary Beach,Natural Attraction,Texas,32.9362886,-97.2788608,1
Le Pain Quotidien Michigan Avenue,Neighborhood,Illinois,41.8826022,-87.6247232,1
"Revere Beach, Revere, Mass",Natural Attraction,Massachusetts,42.407816,-70.9925369,1
"Museum of Science and Industry, Chicago",Place of Interest,Illinois,41.79074855,-87.5829116609553,4
Longbeach Ca,Natural Attraction,Florida,27.4372627,-82.683155,1
"Tuolumne Meadows, Yosemite",Natural Attraction,California,37.87156845,-119.374178375595,1
"Seaside Heights, New Jersey",City,New Jersey,39.9467383,-74.0727327,4
US Capitol Hill,Neighborhood,District of Columbia,38.8898027,-77.0094179,1
"City of Mesquite, Nevada",City,Nevada,36.803387,-114.0671888,1
"Hillsborough, New Jersey",City,New Jersey,40.498516,-74.6951624748012,1
"Morton Grove, Illinois",City,Illinois,42.0405857,-87.7825696,1
"Miami, Oklahoma",City,Oklahoma,36.8746177,-94.877374,1
"Birmingham, Alabama",City,Alabama,33.5206824,-86.8024326,1
7th Avenue,Neighborhood,New York,40.7630704,-73.9820256,3
Oakland Bay Bridge,Natural Attraction,Washington,47.2250949,-123.0570946,1
Lazy Dog Restaurant & Bar,Restaurant,California,37.9672996,-122.055707717599,1
Molette Street,Neighborhood,Georgia,32.535614,-83.891099,1
Dearborn Street Bridge,Neighborhood,Illinois,41.8875148,-87.6295325504881,1
Jones Street,Neighborhood,Alabama,33.984566,-86.1066181079135,1
"Disneyland L.A.,California",City,California,33.8063981,-117.919949858596,1
Hudson River Skate Park,Natural Attraction,New York,40.8050431,-73.9705771143259,1
5th Avenue Manhattan New York,Neighborhood,New York,40.757284,-73.978116,2
Philadelphia International Airport,Travel,Pennsylvania,39.875018,-75.2352127896967,2
Long Beach Island,Natural Attraction,New Jersey,39.6362606,-74.1847674083909,1
Grand Canyon East Rim,Natural Attraction,Arizona,36.0621771,-112.1093552,1
"Marin City, California",City,California,37.868538,-122.5091404,1
"Rochester, Michigan",City,Michigan,42.680588,-83.1338214,1
Beachwood Beach,Natural Attraction,New Jersey,39.942317,-74.1842171956449,1
"Toms River, New Jersey",City,New Jersey,39.9537359,-74.1979576,2
"Island Heights, New Jersey",City,New Jersey,39.9420626,-74.1498616,1
"Visalia, California",City,California,36.3302284,-119.2920585,3
"Pompton Plains, New Jersey",City,New Jersey,40.9681536,-74.2957043,1
"Haines Falls, New York",City,New York,42.1959216,-74.0970826,1
New York - George Washington Bridge,Natural Attraction,New Jersey,40.8513118,-73.9514438,1
"Rocky Mountain National Park, Colorado",City,Colorado,40.3333178,-105.7088953,1
"Bodega Bay, California",City,California,38.273529,-123.0061118,1
"Bexley, Ohio",City,Ohio,39.9692378,-82.936864,1
Alessio Apartments,Neighborhood,California,33.9762713,-118.3829633,1
"La Palma, California",City,California,33.846404,-118.0467306,2
California Yosemite National Park,Natural Attraction,California,37.84054795,-119.516587798025,1
Bourbon Street,Neighborhood,Louisiana,29.9594334,-90.0649002,2
"East 42nd Street, NYC",Neighborhood,New York,40.7523867,-73.9782914,1
"Linda Isle, Newport Beach",Natural Attraction,California,33.61339485,-117.904506615057,1
"Thames Street, Baltimore",Neighborhood,Maryland,39.281982,-76.589837,1
Walk of Fame Hollywood Boulevard,Neighborhood,California,34.1016624,-118.3418479,1
SEA - Seattle-Tacoma International Airport,Travel,Washington,47.4475673,-122.308015856951,1
Race Point Beach,Natural Attraction,Massachusetts,42.0674419,-70.244015762318,2
Atlantic City Beach NJ,Natural Attraction,New Jersey,39.3642852,-74.4229351,3
"The Pub Orlando Point, Florida",City,Florida,28.4311925,-81.4699291,1
La Push Beach,Natural Attraction,Washington,47.9096205,-124.6362496,2
"Norwell, Massachusetts",City,Massachusetts,42.1617681,-70.7939307,1
"Lincoln Road, Miami Beach (South Beach)",Natural Attraction,Florida,25.7903676,-80.1423434,1
Cannon Beach Ocean,Natural Attraction,Oregon,45.8950963,-123.9634344,1
Ecola State Park,Natural Attraction,Oregon,45.9430675,-123.985819400812,3
Cartoon Art Museum,Place of Interest,California,37.8063768,-122.4217874,3
"The High Line, Chelsea, NYC",Neighborhood,New York,40.74770385,-74.0048911708541,5
Hilton Cocoa Beach Oceanfront,Natural Attraction,Florida,28.33880425,-80.6076223,1
"Lafitte, Louisiana",City,Louisiana,29.6668793,-90.1084073,1
Los Angeles Downtown,Neighborhood,California,34.4987133,-118.5843067,2
Ohiopyle State Park,Natural Attraction,Pennsylvania,39.86841335,-79.4861154629893,1
"Kimberly, Idaho",City,Idaho,42.5338019,-114.3647561,1
Lake Weil,Natural Attraction,Alabama,32.1284786,-86.2916331,2
Disney's All-Star Sports Resort,Place of Interest,Florida,28.34372875,-81.5753182375872,4
Downtown,Neighborhood,Missouri,38.6260958,-90.1901359,2
Shenandoah National Park- Skyline Drive,Natural Attraction,Virginia,38.8087011,-78.1788465,1
Hamilton Lake,Natural Attraction,Alabama,32.60520135,-85.419438507847,1
Mission Beach - Belmont Park,Natural Attraction,California,32.7709175,-117.252190367649,1
Horseshoe Bend Arizona,Natural Attraction,Arizona,36.880453,-111.5161335,1
"Lyons, Colorado",City,Colorado,40.224432,-105.270532,1
"Fifth Avenue, Manhattan",Neighborhood,New York,40.76037445,-73.9767243990197,2
"Nyack, New York",City,New York,41.091121,-73.9196794,1
Long Beach Shoreline Marina,Natural Attraction,California,33.7601381,-118.185914594961,3
"Allston, Massachusetts",City,Massachusetts,42.3554344,-71.1321271,1
San Francisco Financial District,Neighborhood,California,37.7936467,-122.3989378,1
The Perch Downtown L.A,Neighborhood,California,37.70337465,-121.93550363349,1
Hollywood Sign Trail,Place of Interest,California,34.1340991,-118.3216523,1
"Sterling, Virginia",City,Virginia,39.0016194,-77.4032011,1
Sunset Cliffs Beach,Natural Attraction,California,32.7305,-117.2532,1
"Downtown, Las Vegas",Neighborhood,Nevada,36.1718599,-115.141427690934,1
"Half Dome, Yosemite",Natural Attraction,California,37.7368702,-119.5726636,2
Lake Cumberland,Natural Attraction,Kentucky,36.8681214,-85.1474566,1
"Guilderland, New York",City,New York,42.704522,-73.911513,1
Times Square 18,Neighborhood,Illinois,42.0266890640112,-88.2752115008618,1
Skelton Lake,Natural Attraction,Missouri,38.71874655,-93.5672849082284,1
West Rim of the Grand Canyon,Natural Attraction,Arizona,36.0621771,-112.1093552,4
"Laughlin, Nevada",City,Nevada,35.1677771,-114.5730208,1
North Carolina Museum Of Natural Sciences Nature Research Center,Place of Interest,North Carolina,35.78231115,-78.640918621791,1
Chattahoochee River,Natural Attraction,Georgia,33.1471391,-85.0564179,1
"Somerset, New Jersey",City,New Jersey,40.5675084,-74.6189556,1
Walnut Street Pedestrian Bridge,Neighborhood,Colorado,39.7431906,-105.0119068,1
"Española Way, Miami Beach, FL",Natural Attraction,Florida,25.7868451,-80.13531,1
"Venetia, Pennsylvania",City,Pennsylvania,40.2467368,-80.042275,1
Central Park West @ 97th Street ~ NYC,Neighborhood,New York,40.7922155,-73.9644223,1
Gibson Beach,Natural Attraction,California,36.50672225,-121.938769552436,1
Bradley International Airport,Travel,Connecticut,41.9405835,-72.685019942646,1
"University Of Berkeley, California",City,California,37.8753497,-122.239633649188,1
"Centralia, Pennsylvania",City,Pennsylvania,40.8042311,-76.3408766,1
Burlingame Avenue,Neighborhood,Kansas,38.7751121,-95.7327512,2
Lake Superior State Park,Natural Attraction,New York,41.6700008,-74.8820487150917,1
"Swampscott, Massachusetts",City,Massachusetts,42.4699241,-70.9171507,1
DOVER STREET MARKET NEW YORK,Neighborhood,New York,40.744106,-73.9817163347811,2
"Avenue of the Americas, New York City",Neighborhood,New York,40.7650275,-73.9766802,1
Lake Tahoe Nevada,Natural Attraction,Texas,29.383643,-98.377856,1
Old Bahia Honda Bridge,Natural Attraction,Florida,24.6547496,-81.2811475,1
Bahia Honda State Park,Natural Attraction,Florida,24.66472895,-81.2615206451346,2
Key West Duval Street,Neighborhood,Florida,24.5538439,-81.8013068,1
The Bronx Zoo,Place of Interest,New York,40.84930445,-73.8771379183521,1
Petrified Forest National Park Arizona,Natural Attraction,Arizona,34.9744769,-109.707994337463,1
"Bal Harbour, Florida",City,Florida,25.8880108,-80.123827,1
"Starbucks Coffee, Miami Beach, Florida, Usa",Restaurant,Florida,25.7907127,-80.136427,1
South Beach l Miami Beach,Natural Attraction,Florida,25.7744291,-80.1332415,2
The Carlyle - South Beach,Natural Attraction,Florida,25.78380105,-80.1302746573967,1
Alki Beach,Natural Attraction,Washington,47.58199435,-122.40445697802,1
Collins Ave. Miami Beach,Natural Attraction,Florida,25.7935953,-80.1295446,1
Smashburger,Restaurant,Connecticut,41.9877325,-72.5761474,1
San Francisco Market Street,Neighborhood,California,37.7663455,-122.4305679,3
Holland Avenue,Neighborhood,New York,43.088746,-75.252814,1
Columbus Avenue,Neighborhood,California,37.8014527,-122.4117915,1
Pittsburgh International Airport,Travel,Pennsylvania,40.49178275,-80.2370244887374,1
Arsicault Bakery,Restaurant,California,37.7834067,-122.4592275,1
Chinatown San Francisco,Neighborhood,California,37.7943011,-122.4063757,2
Sissabagama Lake,Natural Attraction,Wisconsin,45.8422434,-91.514999,1
The Miami Beach EDITION,Natural Attraction,Florida,25.8052406,-80.1241363,4
"Havre de Grace, Maryland",City,Maryland,39.5489964,-76.0914718,1
PHL -Philadelphia International Airport,Travel,Pennsylvania,39.875018,-75.2352127896967,1
"New York City, Bronx",City,New York,40.85048545,-73.8404035580209,1
"Meriden, Connecticut",City,Connecticut,41.5381535,-72.8070435,1
Yosemite National Park - California,Natural Attraction,California,37.84054795,-119.516587798025,1
Times Square,Neighborhood,New York,40.75728055,-73.9858550354592,4
Beverly Wilshire Hotel,Travel,California,34.06637875,-118.400820956915,1
"Pass-A-Grille Beach, Florida",City,Florida,27.71367975,-82.7394911148541,1
"Medford, Oregon",City,Oregon,42.3264181,-122.8718605,1
"Michigan Avenue, Downtown Chicago",Neighborhood,Illinois,41.892122,-87.6248544058034,1
"Central Park West, Manhattan, New York",Natural Attraction,New York,40.7684282,-73.9815516,1
"Brooklyn Bridge Park, DUMBO",Neighborhood,New York,40.7047879,-73.9881431903451,2
Nickel & Nickel Winery,Restaurant,California,38.4426074,-122.4069116,1
Met museum,Place of Interest,New York,40.77944365,-73.9633641138519,1
"Brookings, South Dakota",City,South Dakota,44.311461,-96.79844,3
Ledson Winery & Vineyards,Restaurant,California,38.4420521,-122.5863189,1
"Golden Gate Park, SF",Natural Attraction,California,37.7693681,-122.482183711177,1
Cross Eyed Cow Pizza,Restaurant,California,34.5999153,-117.3374443,2
Universal Studios Orlando,Place of Interest,Florida,28.4777517,-81.4748441,1
"Takoma Park, Maryland",City,Maryland,38.9778882,-77.0074765,1
30  Rockefeller Plaza  New York City,City,New York,40.7591232,-73.9795559884319,1
"Dunedin, Florida",City,Florida,28.0197404,-82.7717684,1
Daytona Beach Pier,Natural Attraction,Florida,29.22746855,-81.0056862924698,1
"Verrazano Bridge Brooklyn, NY",Natural Attraction,New York,40.6185535,-74.030314,2
"Grand Canyon, Arizona USA",Natural Attraction,Arizona,36.0965604,-112.0984941,1
"Carson City, Nevada",City,Nevada,39.1648969,-119.7665825,1
Las Vegas Boulevard Street,Neighborhood,Ohio,40.1376122,-82.9875675,1
"Lovelock, Nevada",City,Nevada,40.1795267,-118.4741983,1
American River,Natural Attraction,California,38.5626572,-121.3988112,1
45th Street,Neighborhood,New York,40.6492944,-74.0096111,1
Pepe's Pizza,Restaurant,Connecticut,41.3029772,-72.916945,1
"Morrisville, Vermont",City,Vermont,44.5591997,-72.5923686622929,1
Red Mill Burgers,Restaurant,Washington,47.6778315,-122.3546696,1
The 5th Avenue Theatre,Neighborhood,New York,40.7398728,-73.9849397500989,1
"Little Italy, New York City",City,New York,40.7192728,-73.9982152,2
59th Street,Neighborhood,California,38.5546428,-121.4352695,1
Minnewaska State Park Preserve,Natural Attraction,New York,41.7115518,-74.3040067379541,1
Bareburger,Restaurant,Pennsylvania,39.9488956,-75.159485,1
"Helper, Utah",City,Utah,39.6841305,-110.8546053,1
Weber Grill Restaurant Chicago,Restaurant,Illinois,41.8920577,-87.6278696,1
West 20th Street / 6th Avenue,Neighborhood,California,34.0389634,-118.3155286,1
"Millersville, Maryland",City,Maryland,39.0595542,-76.6480219,1
The Palms Hotel & Spa,Travel,Florida,25.80610015,-80.1240498652285,1
49th Street Station,Neighborhood,New York,40.7605031,-73.9836073,2
Pratt Street Ale House,Neighborhood,Maryland,39.28659055,-76.6181543559366,1
Salt Lake City International Airport,Travel,Utah,40.7900661,-111.979898461856,1
San Francisco Downtown,Neighborhood,California,37.7875138,-122.407159,1
"Newtown, Connecticut",City,Connecticut,41.4134764,-73.3086445,2
ABC Kitchen,Restaurant,New York,40.7379154,-73.9894884562849,2
"Kahala, Hawaii",City,Hawaii,21.269666,-157.7858552,1
Chicago Botanic Garden,Natural Attraction,Illinois,42.1451517,-87.7886380152894,1
In-N-Out Burger - Hesperia (Bear Valley),Restaurant,California,34.47048135,-117.290957376133,1
Wall Street - Financial District NYC,Neighborhood,New York,40.7048017,-74.0069496,9
Ocean drive South Beach Fl,Natural Attraction,Florida,25.7826751,-80.1301429,1
Halona Beach Cove,Natural Attraction,Hawaii,21.2816816,-157.6771522,1
Lincoln Road South Beach,Natural Attraction,Florida,25.7903676,-80.1423434,1
Rosetta Bakery,Restaurant,Florida,25.7914055,-80.1300535,1
Madison Avenue,Neighborhood,New York,40.7640756,-73.9710584,2
Roberto Clemente Bridge,Natural Attraction,Pennsylvania,40.446352,-80.0036115,1
W Miami Beach,Natural Attraction,Florida,25.7929198,-80.1353006,1
"Cheyenne Mountain Zoo, Colorado",City,Colorado,38.77138405,-104.855441001794,1
67th Street,Neighborhood,New York,40.703176,-73.887181,1
Times Square in Nyc,Neighborhood,New York,40.75698395,-73.9862656094672,6
"Chinatown, Las Vegas",Neighborhood,Nevada,36.2823279,-115.3310655,1
5th Avenue - New York,Neighborhood,New York,40.7866026,-73.9567218,2
Navy Pier Park,Neighborhood,Illinois,41.89187955,-87.6041347248327,1
"Park Avenue, New York City",Neighborhood,New York,40.7873461,-73.9521493,1
Four Points by Sheraton Midtown Times Square,Neighborhood,New York,40.7564099,-73.9923447789251,1
6th Avenue,Neighborhood,New York,40.7650275,-73.9766802,1
High Street on Hudson,Neighborhood,New York,40.7388422,-74.0056803,1
Busch Gardens Florida,Place of Interest,Florida,28.0370823,-82.4212613449711,1
"Waikane, Hawaii",City,Hawaii,21.491042,-157.868354237496,1
Piedmont Triad International Airport (GSO),Travel,North Carolina,36.1031477,-79.9435685047784,1
Haight and Ashbury Street San Francisco,Neighborhood,California,37.7700148,-122.4469519,1
Downtown Gatlinburg,Neighborhood,Tennessee,35.7060384,-83.5169374,1
"Yorktown, Virginia",City,Virginia,37.2378875,-76.5080633,1
Alki Beach W. Seattle,Natural Attraction,Washington,47.58199435,-122.40445697802,1
30th Street Station,Neighborhood,Pennsylvania,39.9556546,-75.1814544,1
"Mahwah, New Jersey",City,New Jersey,41.0887072,-74.1437552,1
"Queen Creek, Arizona",City,Arizona,33.2483858,-111.6341585,1
"Pompano Beach, Florida",City,Florida,26.2378597,-80.1247667,1
Ocean Drive Miami Beach,Natural Attraction,Florida,25.7826751,-80.1301429,1
"Lake Powell, AZ",Natural Attraction,Arizona,34.7372295,-114.3769024,1
North Carolina Museum of Natural Sciences,Place of Interest,North Carolina,35.7821583,-78.6395025624101,1
Mission Beach Boardwalk,Natural Attraction,California,32.7826476,-117.2526676,1
"Lucia, California",City,California,36.0207946,-121.550496,1
"New Boston, New Hampshire",City,New Hampshire,42.9761945,-71.6939626,1
Beach City Brewery,Natural Attraction,Wisconsin,43.81189615,-91.2612729112826,2
KoJa Kitchen,Restaurant,California,37.7828936,-122.4630699,1
Delaware Art Museum,Place of Interest,Delaware,39.7655725,-75.5646368382784,1
Ocean Drive South Miami Beach,Natural Attraction,Florida,25.7676931,-80.1333185,1
"Wood-Ridge, New Jersey",City,New Jersey,40.8456555,-74.0879195,1
Powell Street Pizza,Restaurant,Ohio,40.156451,-83.0927703155464,1
"Little Colorado River Gorge , AZ",Natural Attraction,Arizona,35.9046418,-111.4726569,1
Central Park North,Natural Attraction,New York,40.7982705,-73.9525304,1
Lake Powell National Park,Natural Attraction,Texas,29.966814,-94.0327446,1
El Matador State Beach,Natural Attraction,California,34.03798195,-118.874465330216,2
"Dove Creek, Colorado",City,Colorado,37.8374306,-108.8772736,1
"Volcano, Hawaii",City,Hawaii,19.4283512,-155.2382751,2
"The Top of the Rock, Rockefeller Center",Place of Interest,New York,40.7590344,-73.9793952,2
"Bergenfield, New Jersey",City,New Jersey,40.9275987,-73.9973608,1
"Miami, South Beach",Natural Attraction,Florida,25.7744291,-80.1332415,1
"Coral Springs, Florida",City,Florida,26.26485615,-80.2653420379876,1
Reagan International Airport,Travel,Virginia,38.8522538,-77.0519748215796,1
Haulover Beach,Natural Attraction,Florida,25.91021525,-80.1212841813354,2
Castro street San Francisco,Neighborhood,California,37.7689438,-122.4358032,1
"Hitchcock, Texas",City,Texas,29.3482905,-95.0160368,1
"Chain of Rocks, Missouri",City,Missouri,38.9150505,-90.801518,1
East Beach,Natural Attraction,Virginia,36.9275966,-76.18538,1
"Four Corners, Texas",City,Texas,29.0019171,-95.6455041,1
Bechtler Museum of Modern Art,Place of Interest,North Carolina,35.22458815,-80.8474048733654,1
"Santa Fe, Texas",City,Texas,29.3780129,-95.1057625,1
Central Park Ice Rink,Natural Attraction,Wisconsin,46.72559025,-92.1078798877852,3
Raleigh-Durham International Airport (RDU),Travel,North Carolina,35.8752327,-78.7915642411345,5
"Woburn, Massachusetts",City,Massachusetts,42.4792618,-71.1522766,1
"Pontiac, Illinois",City,Illinois,40.8808666,-88.6297839,1
Tan Wong Restaurant,Restaurant,Connecticut,41.8697339,-72.8173905,1
Pacific Beach Pier,Natural Attraction,California,32.7961574,-117.2573751,1
"Time's Square, New York",City,New York,40.75728055,-73.9858550354592,1
"The Woodlands, Texas",City,Texas,30.1734194,-95.504686,1
